ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,y
2025-08-20,3799.397042501286,3211.594981022587,3509.0243739676007,3799.397042501286,3799.397042501286,-449.0379790971518,-449.0379790971518,-449.0379790971518,-3.080197151897765,-3.080197151897765,-3.080197151897765,-445.95778194525406,-445.95778194525406,-445.95778194525406,0.0,0.0,0.0,3350.359063404134,3343.3999
2025-08-21,3803.297170350369,3201.353098194992,3493.953104449968,3803.297170350369,3803.297170350369,-460.6833475540822,-460.6833475540822,-460.6833475540822,-23.50329397716261,-23.50329397716261,-23.50329397716261,-437.18005357691953,-437.18005357691953,-437.18005357691953,0.0,0.0,0.0,3342.613822796287,3336.8999
2025-08-22,3807.1972981994527,3207.6086616545763,3515.6480533665217,3807.1972981994527,3807.1972981994527,-448.92804259638945,-448.92804259638945,-448.92804259638945,-22.276107390948006,-22.276107390948006,-22.276107390948006,-426.6519352054414,-426.6519352054414,-426.6519352054414,0.0,0.0,0.0,3358.2692556030634,3374.3999
2025-08-25,3818.897681746702,3270.7900954145543,3578.3369868925834,3818.897681746702,3818.897681746702,-400.6394797049263,-400.6394797049263,-400.6394797049263,-13.770204956018292,-13.770204956018292,-13.770204956018292,-386.86927474890797,-386.86927474890797,-386.86927474890797,0.0,0.0,0.0,3418.258202041776,3373.8000
2025-08-26,3822.797809588078,3298.300767745268,3592.3921635354036,3822.797809588078,3822.797809588078,-385.540925347486,-385.540925347486,-385.540925347486,-13.752238768711806,-13.752238768711806,-13.752238768711806,-371.78868657877416,-371.78868657877416,-371.78868657877416,0.0,0.0,0.0,3437.256884240592,3388.6001
2025-08-27,3826.6979374294538,3324.223741910644,3625.4237907115075,3826.6979374294538,3826.6979374294538,-359.3807565085192,-359.3807565085192,-359.3807565085192,-3.08019715190411,-3.08019715190411,-3.08019715190411,-356.3005593566151,-356.3005593566151,-356.3005593566151,0.0,0.0,0.0,3467.3171809209343,3404.6001
2025-08-28,3830.59806527083,3310.0720178484703,3606.49091276272,3830.59806527083,3830.59806527083,-364.2194624052051,-364.2194624052051,-364.2194624052051,-23.50329397717978,-23.50329397717978,-23.50329397717978,-340.7161684280253,-340.7161684280253,-340.7161684280253,0.0,0.0,0.0,3466.378602865625,3431.8000
2025-08-29,3834.498193112206,3338.4473628969845,3624.6554085205726,3834.498193112206,3834.498193112206,-347.6173212192243,-347.6173212192243,-347.6173212192243,-22.276107390924217,-22.276107390924217,-22.276107390924217,-325.34121382830006,-325.34121382830006,-325.34121382830006,0.0,0.0,0.0,3486.8808718929818,3473.7000
2025-09-02,3850.0987044777107,3412.9593035042403,3707.3097415929715,3850.0987044777107,3850.0987044777107,-285.1390315365506,-285.1390315365506,-285.1390315365506,-13.752238768679142,-13.752238768679142,-13.752238768679142,-271.38679276787144,-271.38679276787144,-271.38679276787144,0.0,0.0,0.0,3564.95967294116,3549.3999
2025-09-03,3853.998832319087,3436.130874689303,3746.635206886901,3853.998832319087,3853.998832319087,-263.9572572483545,-263.9572572483545,-263.9572572483545,-3.0801971519104536,-3.0801971519104536,-3.0801971519104536,-260.87706009644404,-260.87706009644404,-260.87706009644404,0.0,0.0,0.0,3590.0415750707325,3593.2000
2025-09-04,3857.898960160463,3434.688911584021,3728.0439689542386,3857.898960160463,3857.898960160463,-275.3568306334463,-275.3568306334463,-275.3568306334463,-23.50329397709078,-23.50329397709078,-23.50329397709078,-251.85353665635552,-251.85353665635552,-251.85353665635552,0.0,0.0,0.0,3582.5421295270166,3565.8000
2025-09-05,3861.7990880018388,3443.5325327903297,3746.1108572754592,3861.7990880018388,3861.7990880018388,-266.6561953277205,-266.6561953277205,-266.6561953277205,-22.276107390900428,-22.276107390900428,-22.276107390900428,-244.38008793682008,-244.38008793682008,-244.38008793682008,0.0,0.0,0.0,3595.1428926741182,3613.2000
2025-09-08,3873.4994714277564,3481.72953846574,3781.2933615226343,3873.4994714277564,3873.4994714277564,-244.89692799941912,-244.89692799941912,-244.89692799941912,-13.770204956081077,-13.770204956081077,-13.770204956081077,-231.12672304333805,-231.12672304333805,-231.12672304333805,0.0,0.0,0.0,3628.6025434283374,3638.1001
2025-09-09,3877.399599236396,3472.9969647974767,3789.0918348857194,3877.399599236396,3877.399599236396,-243.2205475292792,-243.2205475292792,-243.2205475292792,-13.752238768766233,-13.752238768766233,-13.752238768766233,-229.468308760513,-229.468308760513,-229.468308760513,0.0,0.0,0.0,3634.1790517071167,3643.3000
2025-09-10,3881.2997270450355,3504.2816362184226,3794.6237439431916,3881.2997270450355,3881.2997270450355,-232.0052990778826,-232.0052990778826,-232.0052990778826,-3.080197151916797,-3.080197151916797,-3.080197151916797,-228.9251019259658,-228.9251019259658,-228.9251019259658,0.0,0.0,0.0,3649.294427967153,3643.6001
2025-09-11,3885.1998548536744,3490.2258176224914,3779.502007116313,3885.1998548536744,3885.1998548536744,-252.78143407811294,-252.78143407811294,-252.78143407811294,-23.503293977107948,-23.503293977107948,-23.503293977107948,-229.27814010100496,-229.27814010100496,-229.27814010100496,0.0,0.0,0.0,3632.4184207755616,3636.8999
2025-09-12,3889.099982662314,3482.429764844976,3777.7687430731,3889.099982662314,3889.099982662314,-252.5529625663459,-252.5529625663459,-252.5529625663459,-22.2761073910335,-22.2761073910335,-22.2761073910335,-230.2768551753124,-230.2768551753124,-230.2768551753124,0.0,0.0,0.0,3636.547020095968,3649.3999
2025-09-15,3900.800366088232,3514.7186234212904,3796.303447205559,3900.800366088232,3900.800366088232,-248.09823810179262,-248.09823810179262,-248.09823810179262,-13.770204955961823,-13.770204955961823,-13.770204955961823,-234.3280331458308,-234.3280331458308,-234.3280331458308,0.0,0.0,0.0,3652.7021279864393,3682.2000
2025-09-16,3904.700493896871,3513.438744251096,3807.317319219074,3904.700493896871,3904.700493896871,-248.79719377033814,-248.79719377033814,-248.79719377033814,-13.752238768746196,-13.752238768746196,-13.752238768746196,-235.04495500159197,-235.04495500159197,-235.04495500159197,0.0,0.0,0.0,3655.903300126533,3688.8999
2025-09-17,3908.6006217055105,3531.2871034979357,3821.6251151190986,3908.6006217055105,3908.6006217055105,-238.0407682013016,-238.0407682013016,-238.0407682013016,-3.080197151918114,-3.080197151918114,-3.080197151918114,-234.9605710493835,-234.9605710493835,-234.9605710493835,0.0,0.0,0.0,3670.559853504209,3681.8000
2025-09-18,3912.5007495141494,3506.6449007530987,3804.967214705407,3912.5007495141494,3912.5007495141494,-257.3105279965455,-257.3105279965455,-257.3105279965455,-23.50329397712869,-23.50329397712869,-23.50329397712869,-233.80723401941677,-233.80723401941677,-233.80723401941677,0.0,0.0,0.0,3655.190221517604,3643.7000
2025-09-19,3916.4008773960145,3505.811826298911,3819.1160840588345,3916.4008773960145,3916.4008773960145,-253.62029785072835,-253.62029785072835,-253.62029785072835,-22.27610739100971,-22.27610739100971,-22.27610739100971,-231.34419045971862,-231.34419045971862,-231.34419045971862,0.0,0.0,0.0,3662.780579545286,3671.5000
2025-09-22,3928.101261041608,3548.242434242661,3843.7262977395108,3928.101261041608,3928.101261041608,-228.009548313486,-228.009548313486,-228.009548313486,-13.77020495597547,-13.77020495597547,-13.77020495597547,-214.23934335751053,-214.23934335751053,-214.23934335751053,0.0,0.0,0.0,3700.091712728122,3740.7000
2025-09-23,3932.0013889234715,3546.9406829584136,3867.368156939953,3932.0013889234715,3932.0013889234715,-218.65466412216685,-218.65466412216685,-218.65466412216685,-13.7522387687388,-13.7522387687388,-13.7522387687388,-204.90242535342807,-204.90242535342807,-204.90242535342807,0.0,0.0,0.0,3713.346724801305,3780.6001
2025-09-24,3935.9015168053365,3584.4963653754066,3884.552713717219,3935.9015168053365,3935.9015168053365,-196.7546068077363,-196.7546068077363,-196.7546068077363,-3.0801971519294886,-3.0801971519294886,-3.0801971519294886,-193.6744096558068,-193.6744096558068,-193.6744096558068,0.0,0.0,0.0,3739.1469099976002,3732.1001
2025-09-25,3939.801644687201,3587.428443378753,3885.353099065857,3939.801644687201,3939.801644687201,-204.09379936418784,-204.09379936418784,-204.09379936418784,-23.503293977149426,-23.503293977149426,-23.503293977149426,-180.59050538703838,-180.59050538703838,-180.59050538703838,0.0,0.0,0.0,3735.7078453230133,3736.8999
2025-09-26,3943.701772569065,3615.5991381306903,3899.279485210001,3943.701772569065,3943.701772569065,-188.01502229774337,-188.01502229774337,-188.01502229774337,-22.276107390962984,-22.276107390962984,-22.276107390962984,-165.73891490678037,-165.73891490678037,-165.73891490678037,0.0,0.0,0.0,3755.686750271321,3775.3000
2025-09-29,3955.4021562146586,3688.8439135563203,3976.1117502602333,3955.4021562146586,3955.4021562146586,-125.97602084781012,-125.97602084781012,-125.97602084781012,-13.770204956024603,-13.770204956024603,-13.770204956024603,-112.2058158917855,-112.2058158917855,-112.2058158917855,0.0,0.0,0.0,3829.4261353668485,3820.8999
2025-09-30,3959.302284096523,3709.3198103834743,4010.82331449556,3959.302284096523,3959.302284096523,-105.88300668865882,-105.88300668865882,-105.88300668865882,-13.752238768731404,-13.752238768731404,-13.752238768731404,-92.13076791992741,-92.13076791992741,-92.13076791992741,0.0,0.0,0.0,3853.4192774078642,3840.8000
2025-10-01,3963.2024119218827,3731.0956785447593,4043.1690036127375,3963.2024119218827,3963.2024119218827,-74.49120995637047,-74.49120995637047,-74.49120995637047,-3.080197151902167,-3.080197151902167,-3.080197151902167,-71.4110128044683,-71.4110128044683,-71.4110128044683,0.0,0.0,0.0,3888.7112019655124,3867.5000
2025-10-02,3967.1025397472426,3730.3742931445963,4044.2611654580023,3967.1025397472426,3967.1025397472426,-73.87110481996741,-73.87110481996741,-73.87110481996741,-23.503293977170163,-23.503293977170163,-23.503293977170163,-50.367810842797255,-50.367810842797255,-50.367810842797255,0.0,0.0,0.0,3893.231434927275,3839.7000
2025-10-03,3971.0026675726026,3767.515020998543,4058.1404311686592,3971.0026675726026,3971.0026675726026,-51.613165650789824,-51.613165650789824,-51.613165650789824,-22.276107390939202,-22.276107390939202,-22.276107390939202,-29.33705825985063,-29.33705825985063,-29.33705825985063,0.0,0.0,0.0,3919.3895019218126,3880.8000
2025-10-06,3982.703051048683,3846.653956598871,4145.842342848488,3982.703051048683,3982.703051048683,16.51416507157198,16.51416507157198,16.51416507157198,-13.770204955905355,-13.770204955905355,-13.770204955905355,30.284370027477337,30.284370027477337,30.284370027477337,0.0,0.0,0.0,3999.2172161202548,3948.5000
2025-10-07,3986.603178874043,3867.5555087925645,4180.764204249441,3986.603178874043,3986.603178874043,34.16528778496465,34.16528778496465,34.16528778496465,-13.752238768698735,-13.752238768698735,-13.752238768698735,47.917526553663386,47.917526553663386,47.917526553663386,0.0,0.0,0.0,4020.7684666590076,3976.6001
2025-10-08,3990.503306699403,3898.382674138123,4203.625125896716,3990.503306699403,3990.503306699403,60.8613532583931,60.8613532583931,60.8613532583931,-3.08019715190851,-3.08019715190851,-3.08019715190851,63.94155041030161,63.94155041030161,63.94155041030161,0.0,0.0,0.0,4051.364659957796,4043.3000
2025-10-09,3994.4034345247633,3901.5209833478993,4209.8308745357135,3994.4034345247633,3994.4034345247633,54.60731277818201,54.60731277818201,54.60731277818201,-23.50329397708116,-23.50329397708116,-23.50329397708116,78.11060675526318,78.11060675526318,78.11060675526318,0.0,0.0,0.0,4049.010747302945,3946.3000
2025-10-10,3998.3035623501232,3916.376176548084,4217.856979002683,3998.3035623501232,3998.3035623501232,67.94316935898041,67.94316935898041,67.94316935898041,-22.276107390903938,-22.276107390903938,-22.276107390903938,90.21927674988436,90.21927674988436,90.21927674988436,0.0,0.0,0.0,4066.2467317091036,3975.8999
2025-10-13,4010.003945187362,3965.707229598168,4263.527551170607,4010.003945187362,4010.003945187362,99.05700733148396,99.05700733148396,99.05700733148396,-13.770204955936741,-13.770204955936741,-13.770204955936741,112.8272122874207,112.8272122874207,112.8272122874207,0.0,0.0,0.0,4109.0609525188465,4108.6001
2025-10-14,4013.9040727997753,3973.9490183126586,4269.810404795986,4013.9040727997753,4013.9040727997753,101.83767282369995,101.83767282369995,101.83767282369995,-13.752238768691344,-13.752238768691344,-13.752238768691344,115.58991159239127,115.58991159239127,115.58991159239127,0.0,0.0,0.0,4115.741745623475,4138.7002
2025-10-15,4017.804200412189,3975.2041803316843,4276.581283106536,4017.804200412189,4017.804200412189,112.91396402145796,112.91396402145796,112.91396402145796,-3.080197151909827,-3.080197151909827,-3.080197151909827,115.9941611733678,115.9941611733678,115.9941611733678,0.0,0.0,0.0,4130.718164433647,4176.8999
2025-10-16,4021.7043280246016,3970.2373062838838,4263.250461073401,4021.7043280246016,4021.7043280246016,90.62847610208107,90.62847610208107,90.62847610208107,-23.503293977101904,-23.503293977101904,-23.503293977101904,114.13177007918299,114.13177007918299,114.13177007918299,0.0,0.0,0.0,4112.332804126682,4280.2002
2025-10-17,4025.6044556370152,3964.590286833667,4267.0492908993965,4025.6044556370152,4025.6044556370152,87.86442228123151,87.86442228123151,87.86442228123151,-22.276107391048477,-22.276107391048477,-22.276107391048477,110.14052967228,110.14052967228,110.14052967228,0.0,0.0,0.0,4113.468877918247,4189.8999
2025-10-20,4037.3048384742547,3960.5332155312412,4269.2379420133975,4037.3048384742547,4037.3048384742547,73.59088831547888,73.59088831547888,73.59088831547888,-13.770204955950394,-13.770204955950394,-13.770204955950394,87.36109327142927,87.36109327142927,87.36109327142927,0.0,0.0,0.0,4110.895726789733,4336.3999
2025-10-21,4041.2049660866674,3937.421635033761,4263.9382311275895,4041.2049660866674,4041.2049660866674,63.223911104325644,63.223911104325644,63.223911104325644,-13.752238768671306,-13.752238768671306,-13.752238768671306,76.97614987299696,76.97614987299696,76.97614987299696,0.0,0.0,0.0,4104.428877190993,4087.7000
2025-10-22,4045.1050936990805,3960.6321804042436,4254.788064201094,4045.1050936990805,4045.1050936990805,62.5729878834591,62.5729878834591,62.5729878834591,-3.080197151911139,-3.080197151911139,-3.080197151911139,65.65318503537024,65.65318503537024,65.65318503537024,0.0,0.0,0.0,4107.67808158254,4044.3999
2025-10-23,4049.005221355905,3922.089547100118,4224.320083027083,4049.005221355905,4049.005221355905,30.179537578653008,30.179537578653008,30.179537578653008,-23.503293977119068,-23.503293977119068,-23.503293977119068,53.682831555772076,53.682831555772076,53.682831555772076,0.0,0.0,0.0,4079.184758934558,4125.5000
2025-10-24,4052.9053490127294,3919.4538158307996,4221.64255769081,4052.9053490127294,4052.9053490127294,19.0794367702317,19.0794367702317,19.0794367702317,-22.276107391013227,-22.276107391013227,-22.276107391013227,41.35554416124492,41.35554416124492,41.35554416124492,0.0,0.0,0.0,4071.984785782961,4118.3999
2025-10-27,4064.605731983203,3904.219034732499,4194.630746862645,4064.605731983203,4064.605731983203,-8.790517902845103,-8.790517902845103,-8.790517902845103,-13.770204955981788,-13.770204955981788,-13.770204955981788,4.979687053136684,4.979687053136684,4.979687053136684,0.0,0.0,0.0,4055.8152140803577,4001.8999
2025-10-28,4068.5058596400277,3888.1411097117607,4193.283768770398,4068.5058596400277,4068.5058596400277,-19.87864344886104,-19.87864344886104,-19.87864344886104,-13.75223876874576,-13.75223876874576,-13.75223876874576,-6.12640468011528,-6.12640468011528,-6.12640468011528,0.0,0.0,0.0,4048.6272161911666,3966.2000
2025-10-29,4072.4059872968523,3900.5734108471534,4198.679041458731,4072.4059872968523,4072.4059872968523,-19.463402938827418,-19.463402938827418,-19.463402938827418,-3.0801971519225093,-3.0801971519225093,-3.0801971519225093,-16.38320578690491,-16.38320578690491,-16.38320578690491,0.0,0.0,0.0,4052.9425843580248,3983.7000
2025-10-30,4076.306114953677,3878.30944352626,4183.189216372826,4076.306114953677,4076.306114953677,-49.140567095902014,-49.140567095902014,-49.140567095902014,-23.50329397714338,-23.50329397714338,-23.50329397714338,-25.637273118758632,-25.637273118758632,-25.637273118758632,0.0,0.0,0.0,4027.165547857775,4001.3000
2025-10-31,4080.2062426105017,3878.4942323499367,4173.765437422595,4080.2062426105017,4080.2062426105017,-56.04880627345492,-56.04880627345492,-56.04880627345492,-22.276107390989438,-22.276107390989438,-22.276107390989438,-33.77269888246548,-33.77269888246548,-33.77269888246548,0.0,0.0,0.0,4024.157436337047,3982.2000
2025-11-03,4091.906625580975,3890.366402694575,4179.409478967419,4091.906625580975,4091.906625580975,-64.65870937034333,-64.65870937034333,-64.65870937034333,-13.770204955995439,-13.770204955995439,-13.770204955995439,-50.88850441434789,-50.88850441434789,-50.88850441434789,0.0,0.0,0.0,4027.2479162106315,4000.3000
2025-11-04,4095.8067531663305,3881.8314793210125,4175.353504996273,4095.8067531663305,4095.8067531663305,-67.9111008213409,-67.9111008213409,-67.9111008213409,-13.752238768725725,-13.752238768725725,-13.752238768725725,-54.15886205261516,-54.15886205261516,-54.15886205261516,0.0,0.0,0.0,4027.8956523449897,3947.7000
2025-11-05,4099.706880751685,3882.544992939967,4183.552159754336,4099.706880751685,4099.706880751685,-59.375705387953026,-59.375705387953026,-59.375705387953026,-3.0801971519238274,-3.0801971519238274,-3.0801971519238274,-56.29550823602921,-56.29550823602921,-56.29550823602921,0.0,0.0,0.0,4040.331175363732,3980.3000
2025-11-06,4103.607008337041,3883.1440704696824,4170.52627134127,4103.607008337041,4103.607008337041,-80.8960892946791,-80.8960892946791,-80.8960892946791,-23.503293977160546,-23.503293977160546,-23.503293977160546,-57.39279531751855,-57.39279531751855,-57.39279531751855,0.0,0.0,0.0,4022.710919042362,3979.8999
2025-11-07,4107.5071359223975,3882.3097118760065,4187.422556093186,4107.5071359223975,4107.5071359223975,-79.84399857631021,-79.84399857631021,-79.84399857631021,-22.27610739095418,-22.27610739095418,-22.27610739095418,-57.567891185356025,-57.567891185356025,-57.567891185356025,0.0,0.0,0.0,4027.6631373460873,3999.3999
2025-11-10,4119.207518678464,3913.9568182962635,4200.784937152233,4119.207518678464,4119.207518678464,-67.72573593361449,-67.72573593361449,-67.72573593361449,-13.770204956044568,-13.770204956044568,-13.770204956044568,-53.95553097756992,-53.95553097756992,-53.95553097756992,0.0,0.0,0.0,4051.4817827448496,4111.7998
2025-11-11,4123.107646263819,3906.1570317714272,4211.21819414928,4123.107646263819,4123.107646263819,-65.62234887675493,-65.62234887675493,-65.62234887675493,-13.752238768718328,-13.752238768718328,-13.752238768718328,-51.8701101080366,-51.8701101080366,-51.8701101080366,0.0,0.0,0.0,4057.4852973870643,4106.7998
2025-11-12,4127.0077738491755,3922.829811489337,4220.849010777854,4127.0077738491755,4127.0077738491755,-52.668662691068725,-52.668662691068725,-52.668662691068725,-3.0801971519065674,-3.0801971519065674,-3.0801971519065674,-49.588465539162165,-49.588465539162165,-49.588465539162165,0.0,0.0,0.0,4074.339111158107,4204.3999
2025-11-13,4130.907901434531,3909.57036023112,4206.93361687495,4130.907901434531,4130.907901434531,-70.7460173959042,-70.7460173959042,-70.7460173959042,-23.50329397707155,-23.50329397707155,-23.50329397707155,-47.242723418832654,-47.242723418832654,-47.242723418832654,0.0,0.0,0.0,4060.1618840386263,4186.8999
2025-11-14,4134.80802864708,3914.173504541947,4220.426923172005,4134.80802864708,4134.80802864708,-67.22449057235728,-67.22449057235728,-67.22449057235728,-22.27610739093039,-22.27610739093039,-22.27610739093039,-44.94838318142689,-44.94838318142689,-44.94838318142689,0.0,0.0,0.0,4067.583538074723,4087.6001
2025-11-17,4146.508410284732,3933.205092317696,4244.526450940388,4146.508410284732,4146.508410284732,-52.97164083838594,-52.97164083838594,-52.97164083838594,-13.77020495605822,-13.77020495605822,-13.77020495605822,-39.20143588232772,-39.20143588232772,-39.20143588232772,0.0,0.0,0.0,4093.536769446346,4068.3000
2025-11-18,4150.408537497282,3949.2001707832237,4252.229260613297,4150.408537497282,4150.408537497282,-51.566228263594944,-51.566228263594944,-51.566228263594944,-13.752238768698295,-13.752238768698295,-13.752238768698295,-37.813989494896646,-37.813989494896646,-37.813989494896646,0.0,0.0,0.0,4098.842309233687,4061.3000
2025-11-19,4154.308664709833,3956.374794742648,4263.763363458439,4154.308664709833,4154.308664709833,-39.77855834791935,-39.77855834791935,-39.77855834791935,-3.0801971519078837,-3.0801971519078837,-3.0801971519078837,-36.69836119601147,-36.69836119601147,-36.69836119601147,0.0,0.0,0.0,4114.530106361914,4077.7000
2025-11-20,4158.208791922383,3948.8642292299564,4247.014625494677,4158.208791922383,4158.208791922383,-59.32290777908447,-59.32290777908447,-59.32290777908447,-23.503293977092287,-23.503293977092287,-23.503293977092287,-35.81961380199218,-35.81961380199218,-35.81961380199218,0.0,0.0,0.0,4098.885884143298,4056.5000
2025-11-21,4162.108919134933,3944.343426229362,4242.2739430674155,4162.108919134933,4162.108919134933,-57.394912505632895,-57.394912505632895,-57.394912505632895,-22.27610739088367,-22.27610739088367,-22.27610739088367,-35.11880511474922,-35.11880511474922,-35.11880511474922,0.0,0.0,0.0,4104.7140066293,4076.7000
2025-11-24,4173.809300772584,3985.1311729798986,4266.974660437708,4173.809300772584,4173.809300772584,-46.97277553060409,-46.97277553060409,-46.97277553060409,-13.77020495593897,-13.77020495593897,-13.77020495593897,-33.202570574665124,-33.202570574665124,-33.202570574665124,0.0,0.0,0.0,4126.83652524198,4091.8999
2025-11-25,4177.709427985134,3964.95940704414,4281.718812919673,4177.709427985134,4177.709427985134,-46.01660451395002,-46.01660451395002,-46.01660451395002,-13.7522387686909,-13.7522387686909,-13.7522387686909,-32.26436574525913,-32.26436574525913,-32.26436574525913,0.0,0.0,0.0,4131.692823471184,4139.2002
2025-11-26,4181.609555207294,4000.571786584193,4294.153990676597,4181.609555207294,4181.609555207294,-34.059363924831956,-34.059363924831956,-34.059363924831956,-3.0801971519142266,-3.0801971519142266,-3.0801971519142266,-30.97916677291773,-30.97916677291773,-30.97916677291773,0.0,0.0,0.0,4147.550191282462,4165.2002
2025-11-28,4189.409809651613,3995.340114520731,4298.983509130513,4189.409809651613,4189.409809651613,-49.184586926146174,-49.184586926146174,-49.184586926146174,-22.276107390859877,-22.276107390859877,-22.276107390859877,-26.908479535286286,-26.908479535286286,-26.908479535286286,0.0,0.0,0.0,4140.225222725467,4218.2998
2025-12-01,4201.110191318091,4036.77365350678,4324.276297395548,4201.110191318091,4201.110191318091,-29.430682472665175,-29.430682472665175,-29.430682472665175,-13.770204955970357,-13.770204955970357,-13.770204955970357,-15.660477516694817,-15.660477516694817,-15.660477516694817,0.0,0.0,0.0,4171.6795088454255,4239.2998
2025-12-02,4205.010318540251,4039.6570878955995,4323.118230723897,4205.010318540251,4205.010318540251,-24.061056213131494,-24.061056213131494,-24.061056213131494,-13.75223876865823,-13.75223876865823,-13.75223876865823,-10.308817444473256,-10.308817444473256,-10.308817444473256,0.0,0.0,0.0,4180.94926232712,4186.6001
2025-12-03,4208.91044576241,4060.36892878967,4349.693070487414,4208.91044576241,4208.91044576241,-7.214889327285173,-7.214889327285173,-7.214889327285173,-3.080197151920573,-3.080197151920573,-3.080197151920573,-4.1346921753645995,-4.1346921753645995,-4.1346921753645995,0.0,0.0,0.0,4201.695556435125,4199.2998
2025-12-04,4212.81057298457,4031.694990133152,4336.5557066660185,4212.81057298457,4212.81057298457,-20.67261153226681,-20.67261153226681,-20.67261153226681,-23.50329397713019,-23.50329397713019,-23.50329397713019,2.8306824448633825,2.8306824448633825,2.8306824448633825,0.0,0.0,0.0,4192.137961452303,4211.7998
2025-12-05,4216.71070020673,4047.6794694575447,4372.8169454320005,4216.71070020673,4216.71070020673,-11.750346881328037,-11.750346881328037,-11.750346881328037,-22.27610739100441,-22.27610739100441,-22.27610739100441,10.525760509676376,10.525760509676376,10.525760509676376,0.0,0.0,0.0,4204.960353325401,4212.8999
2025-12-08,4228.411081873208,4094.564833209668,4397.976320398488,4228.411081873208,4228.411081873208,23.172659336505458,23.172659336505458,23.172659336505458,-13.770204956001752,-13.770204956001752,-13.770204956001752,36.94286429250721,36.94286429250721,36.94286429250721,0.0,0.0,0.0,4251.5837412097135,4187.2002
2025-12-09,4232.311209173041,4114.472166994103,4415.835504112528,4232.311209173041,4232.311209173041,32.632810560057244,32.632810560057244,32.632810560057244,-13.752238768732688,-13.752238768732688,-13.752238768732688,46.38504932878993,46.38504932878993,46.38504932878993,0.0,0.0,0.0,4264.944019733098,4206.7002
2025-12-10,4236.211336472874,4141.716159806063,4438.346539499489,4236.211336472874,4236.211336472874,52.77939832025947,52.77939832025947,52.77939832025947,-3.080197151898282,-3.080197151898282,-3.080197151898282,55.85959547215775,55.85959547215775,55.85959547215775,0.0,0.0,0.0,4288.990734793133,4196.3999
2025-12-11,4240.111463772707,4129.022760953261,4426.048082745229,4240.111463772707,4240.111463772707,41.67315442542203,41.67315442542203,41.67315442542203,-23.503293977147354,-23.503293977147354,-23.503293977147354,65.17644840256938,65.17644840256938,65.17644840256938,0.0,0.0,0.0,4281.784618198129,4285.5000
2025-12-12,4244.011591072541,4149.401928264192,4450.90796038005,4244.011591072541,4244.011591072541,51.86553827150289,51.86553827150289,51.86553827150289,-22.27610739096916,-22.27610739096916,-22.27610739096916,74.14164566247204,74.14164566247204,74.14164566247204,0.0,0.0,0.0,4295.877129344044,4300.1001
2025-12-15,4255.711972972041,4195.864024527669,4486.242023551471,4255.711972972041,4255.711972972041,83.2990062364721,83.2990062364721,83.2990062364721,-13.770204956015398,-13.770204956015398,-13.770204956015398,97.06921119248751,97.06921119248751,97.06921119248751,0.0,0.0,0.0,4339.010979208513,4306.7002
2025-12-16,4259.612100271874,4196.566244449394,4495.177634653164,4259.612100271874,4259.612100271874,89.09184957733542,89.09184957733542,89.09184957733542,-13.752238768712653,-13.752238768712653,-13.752238768712653,102.84408834604808,102.84408834604808,102.84408834604808,0.0,0.0,0.0,4348.7039498492095,4304.5000
2025-12-17,4263.512227571707,4211.946125152995,4516.825873542293,4263.512227571707,4263.512227571707,104.39218044846801,104.39218044846801,104.39218044846801,-3.080197151899595,-3.080197151899595,-3.080197151899595,107.4723776003676,107.4723776003676,107.4723776003676,0.0,0.0,0.0,4367.904408020175,4347.5000
2025-12-18,4267.41235487154,4214.351733393186,4504.83033734052,4267.41235487154,4267.41235487154,87.371028016679,87.371028016679,87.371028016679,-23.503293977168095,-23.503293977168095,-23.503293977168095,110.87432199384709,110.87432199384709,110.87432199384709,0.0,0.0,0.0,4354.7833828882185,4339.5000
2025-12-19,4271.312481912551,4200.226519119265,4520.300997039763,4271.312481912551,4271.312481912551,90.73258513011848,90.73258513011848,90.73258513011848,-22.276107390933905,-22.276107390933905,-22.276107390933905,113.0086925210524,113.0086925210524,113.0086925210524,0.0,0.0,0.0,4362.04506704267,4361.3999
2025-12-22,4283.012863035586,4235.904449076826,4530.953118118121,4283.012863035586,4283.012863035586,98.26383490139568,98.26383490139568,98.26383490139568,-13.77020495602905,-13.77020495602905,-13.77020495602905,112.03403985742473,112.03403985742473,112.03403985742473,0.0,0.0,0.0,4381.276697936982,4444.6001
2025-12-23,4286.912990076597,4237.718733280047,4529.78104103617,4286.912990076597,4286.912990076597,95.79582356210933,95.79582356210933,95.79582356210933,-13.752238768705254,-13.752238768705254,-13.752238768705254,109.54806233081462,109.54806233081462,109.54806233081462,0.0,0.0,0.0,4382.7088136387065,4482.7998
2025-12-24,4290.813117117609,4245.068800892291,4525.191210178356,4290.813117117609,4290.813117117609,103.15970096408412,103.15970096408412,103.15970096408412,-3.080197151910968,-3.080197151910968,-3.080197151910968,106.23989811599509,106.23989811599509,106.23989811599509,0.0,0.0,0.0,4393.972818081694,4480.6001
