ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,y
2024-05-16,2373.082622450093,2176.976058302063,2495.5618761006585,2373.082622450093,2373.082622450093,-38.54429225025144,-38.54429225025144,-38.54429225025144,-100.17043951659872,-100.17043951659872,-100.17043951659872,61.62614726634728,61.62614726634728,61.62614726634728,0.0,0.0,0.0,2334.5383301998413,2380.0
2024-05-17,2381.159604836568,2177.883742096795,2488.9930507436356,2381.159604836568,2381.159604836568,-44.58420447349091,-44.58420447349091,-44.58420447349091,-100.58092051829608,-100.58092051829608,-100.58092051829608,55.99671604480517,55.99671604480517,55.99671604480517,0.0,0.0,0.0,2336.5754003630773,2412.199951171875
2024-05-20,2405.390551995994,2178.1143659759546,2505.3256639848023,2405.390551995994,2405.390551995994,-62.17449301573134,-62.17449301573134,-62.17449301573134,-101.64199718348887,-101.64199718348887,-101.64199718348887,39.46750416775753,39.46750416775753,39.46750416775753,0.0,0.0,0.0,2343.2160589802625,2433.89990234375
2024-05-21,2413.467534382469,2189.646258625367,2512.2089854492847,2413.467534382469,2413.467534382469,-66.25698933161337,-66.25698933161337,-66.25698933161337,-100.03907316536882,-100.03907316536882,-100.03907316536882,33.78208383375546,33.78208383375546,33.78208383375546,0.0,0.0,0.0,2347.210545050855,2421.699951171875
2024-05-22,2421.5445167689445,2201.3359178602177,2500.9306824537416,2421.5445167689445,2421.5445167689445,-64.47017406264638,-64.47017406264638,-64.47017406264638,-92.3495437809112,-92.3495437809112,-92.3495437809112,27.879369718264826,27.879369718264826,27.879369718264826,0.0,0.0,0.0,2357.074342706298,2389.199951171875
2024-05-23,2429.6214991554198,2213.8308329892343,2498.183448926489,2429.6214991554198,2429.6214991554198,-78.47376629291277,-78.47376629291277,-78.47376629291277,-100.17043951656588,-100.17043951656588,-100.17043951656588,21.6966732236531,21.6966732236531,21.6966732236531,0.0,0.0,0.0,2351.147732862507,2335.0
2024-05-24,2437.698481541895,2196.2815239789334,2495.2354468910103,2437.698481541895,2437.698481541895,-85.3976311501467,-85.3976311501467,-85.3976311501467,-100.58092051781264,-100.58092051781264,-100.58092051781264,15.183289367665962,15.183289367665962,15.183289367665962,0.0,0.0,0.0,2352.3008503917486,2332.5
2024-05-28,2469.955310891711,2202.224170445381,2510.272741391571,2469.955310891711,2469.955310891711,-114.77335644291205,-114.77335644291205,-114.77335644291205,-100.03907316539878,-100.03907316539878,-100.03907316539878,-14.73428327751326,-14.73428327751326,-14.73428327751326,0.0,0.0,0.0,2355.181954448799,2355.199951171875
2024-05-29,2478.0195182291654,2210.506760866117,2514.463506555923,2478.0195182291654,2478.0195182291654,-115.55360350932126,-115.55360350932126,-115.55360350932126,-92.34954378091271,-92.34954378091271,-92.34954378091271,-23.204059728408563,-23.204059728408563,-23.204059728408563,0.0,0.0,0.0,2362.465914719844,2340.300048828125
2024-05-30,2486.0837255666193,2190.0742493825505,2512.7303412338583,2486.0837255666193,2486.0837255666193,-132.20719364140763,-132.20719364140763,-132.20719364140763,-100.1704395166683,-100.1704395166683,-100.1704395166683,-32.036754124739325,-32.036754124739325,-32.036754124739325,0.0,0.0,0.0,2353.8765319252116,2342.89990234375
2024-05-31,2494.1479329040735,2197.390130865236,2500.1113127235058,2494.1479329040735,2494.1479329040735,-141.7780948907444,-141.7780948907444,-141.7780948907444,-100.58092051781313,-100.58092051781313,-100.58092051781313,-41.197174372931286,-41.197174372931286,-41.197174372931286,0.0,0.0,0.0,2352.369838013329,2322.89990234375
2024-06-03,2518.340554916436,2200.84101393096,2506.5437189050726,2518.340554916436,2518.340554916436,-171.82114422979993,-171.82114422979993,-171.82114422979993,-101.64199718270565,-101.64199718270565,-101.64199718270565,-70.17914704709426,-70.17914704709426,-70.17914704709426,0.0,0.0,0.0,2346.519410686636,2346.60009765625
2024-06-04,2526.4047622538897,2205.9263497354796,2495.9521666653586,2526.4047622538897,2526.4047622538897,-180.19867037237648,-180.19867037237648,-180.19867037237648,-100.03907316516481,-100.03907316516481,-100.03907316516481,-80.15959720721166,-80.15959720721166,-80.15959720721166,0.0,0.0,0.0,2346.206091881513,2325.5
2024-06-05,2534.468969591344,2191.8905821060457,2505.557421321604,2534.468969591344,2534.468969591344,-182.5532438647639,-182.5532438647639,-182.5532438647639,-92.34954378091048,-92.34954378091048,-92.34954378091048,-90.20370008385345,-90.20370008385345,-90.20370008385345,0.0,0.0,0.0,2351.91572572658,2354.10009765625
